31908	performance	57926
31908	performance	62340
31908	performance	67567
31908	performance	83124
31908	performance	86008
31908	performance	87488
31908	performance	88970
31908	performance	89568
31908	performance	111219
31908	performance	128190
31908	performance	129752
31908	performance	146994
31945	performance	36468
31945	performance	45147
31945	performance	66943
31945	performance	69849
31945	performance	100410
31945	performance	105994
31945	performance	117065
31945	performance	156550
31945	performance	186832
31945	performance	193917
31973	performance	22600
31973	performance	45427
31973	performance	49780
31973	performance	52057
31973	performance	56089
31973	performance	57269
31973	performance	57685
31973	performance	62963
31973	performance	64768
31973	performance	65582
31973	performance	68261
31973	performance	72662
31973	performance	73301
31973	performance	73626
31973	performance	73656
31973	performance	76859
31973	performance	84719
31973	performance	109896
31973	performance	120332
31973	performance	120989
31973	performance	124953
31973	performance	131625
31973	performance	131682
32009	performance	20021
32009	performance	31104
32009	performance	33907
32009	performance	34816
32009	performance	47227
32009	performance	59681
32009	performance	95847
32009	performance	106292
32009	performance	147527
32009	performance	156865
32009	performance	174040
32009	performance	174081
32009	performance	175013
32015	performance	1097
32015	performance	8097
32015	performance	9160
32015	performance	12992
32015	performance	18091
32015	performance	18621
32015	performance	18733
32015	performance	20370
32015	performance	22927
32015	performance	23603
32015	performance	24304
32015	performance	24652
32015	performance	42918
32015	performance	45252
32015	performance	46756
32015	performance	53995
32015	performance	60387
32015	performance	64005
32015	performance	65262
32015	performance	67247
32015	performance	67439
32015	performance	68888
32015	performance	69686
32015	performance	70652
32015	performance	93812
32015	performance	94095
32015	performance	94683
32015	performance	101296
32015	performance	109122
32015	performance	110319
32015	performance	111579
32015	performance	127860
32015	performance	129781
32015	performance	142539
32015	performance	145995
32015	performance	149941
32015	performance	157222
32015	performance	177753
32040	performance	3680
32040	performance	17451
32040	performance	22061
32040	performance	56166
32040	performance	61594
32040	performance	63569
32040	performance	64400
32040	performance	64561
32040	performance	66756
32040	performance	67285
32040	performance	69264
32040	performance	91031
32040	performance	91354
32040	performance	95356
32040	performance	95539
32040	performance	100263
32040	performance	100483
32040	performance	104888
32040	performance	105507
32040	performance	113924
32040	performance	120333
32040	performance	128378
32040	performance	129737
32040	performance	132149
32040	performance	133217
32040	performance	146283
32040	performance	147212
32040	performance	147875
32040	performance	149310
32040	performance	149552
32040	performance	149589
32040	performance	160721
32040	performance	160965
32040	performance	166572
32168	performance	9456
32168	performance	15433
32168	performance	35185
32168	performance	35247
32168	performance	42957
32168	performance	44610
32168	performance	45444
32168	performance	45787
32168	performance	48520
32168	performance	48702
32168	performance	50558
32168	performance	62043
32168	performance	66500
32168	performance	66511
32168	performance	70019
32168	performance	76973
32168	performance	79261
32168	performance	79420
32168	performance	80055
32168	performance	80708
32168	performance	81387
32168	performance	82422
32168	performance	83509
32168	performance	85050
32168	performance	85143
32168	performance	88948
32168	performance	109553
32168	performance	111130
32168	performance	111951
32168	performance	119882
32168	performance	119883
32168	performance	119886
32168	performance	119912
32168	performance	121317
32168	performance	122820
32168	performance	123569
32168	performance	123709
32168	performance	125517
32168	performance	126036
32168	performance	126116
32168	performance	126853
32168	performance	129210
32168	performance	130202
32168	performance	159298
32175	performance	9001
32175	performance	9472
32175	performance	13493
32175	performance	22654
32175	performance	28351
32175	performance	33958
32175	performance	35741
32175	performance	77752
32175	performance	78735
32175	performance	80794
32175	performance	82443
32175	performance	85659
32175	performance	87476
32175	performance	94227
32175	performance	110770
32175	performance	125049
32175	performance	147619
32175	performance	160748
32175	performance	173824
32175	performance	181037
32175	performance	186845
32175	performance	187030
32175	performance	191144
32175	performance	191145
32234	performance	314
32234	performance	1568
32234	performance	2983
32234	performance	6396
32234	performance	6806
32234	performance	8670
32234	performance	9135
32234	performance	9230
32234	performance	10941
32234	performance	14609
32234	performance	16321
32234	performance	17068
32234	performance	18551
32234	performance	18812
32234	performance	19622
32234	performance	20225
32234	performance	20283
32234	performance	21736
32234	performance	37972
32234	performance	39627
32234	performance	39850
32234	performance	51081
32234	performance	54268
32234	performance	54364
32234	performance	55275
32234	performance	57527
32234	performance	63088
32234	performance	63345
32234	performance	63758
32234	performance	63810
32234	performance	64912
32234	performance	66209
32234	performance	66284
32234	performance	66667
32234	performance	66891
32234	performance	73568
32234	performance	83694
32234	performance	83735
32234	performance	86240
32234	performance	132518
32234	performance	133221
32234	performance	134658
32234	performance	140261
32234	performance	167111
32234	performance	169076
32234	performance	173239
32234	performance	197876
32287	performance	807
32287	performance	1992
32287	performance	2198
32287	performance	2203
32287	performance	2206
32287	performance	2218
32287	performance	2872
32287	performance	4129
32287	performance	5347
32287	performance	6546
32287	performance	7847
32287	performance	9334
32287	performance	11371
32287	performance	12661
32287	performance	13455
32287	performance	13720
32287	performance	20318
32287	performance	25876
32287	performance	27719
32287	performance	33189
32287	performance	38540
32287	performance	51823
32287	performance	53433
32287	performance	59706
32287	performance	62181
32287	performance	65515
32287	performance	66190
32287	performance	71499
32287	performance	73961
32287	performance	90556
32287	performance	95990
32287	performance	121989
32287	performance	131562
32287	performance	166253
32287	performance	166539
32287	performance	167415
32287	performance	190699
32395	performance	4179
32395	performance	14014
32395	performance	16209
32395	performance	21742
32395	performance	23471
32395	performance	24612
32395	performance	29125
32395	performance	36400
32395	performance	52713
32395	performance	55666
32395	performance	69119
32395	performance	69356
32395	performance	70559
32395	performance	96905
32395	performance	98904
32395	performance	102999
32395	performance	106175
32395	performance	106179
32395	performance	110177
32395	performance	114606
32395	performance	132285
32395	performance	132660
32395	performance	146439
32395	performance	146657
32395	performance	150569
32395	performance	178720
32491	performance	3113
32491	performance	3120
32491	performance	3124
32491	performance	7873
32491	performance	9462
32491	performance	19592
32491	performance	30304
32491	performance	34066
32491	performance	35951
32491	performance	36877
32491	performance	40597
32491	performance	44295
32491	performance	48456
32491	performance	52627
32491	performance	55185
32491	performance	56847
32491	performance	59036
32491	performance	62949
32491	performance	72437
32491	performance	73685
32491	performance	79862
32491	performance	80351
32491	performance	89663
32491	performance	97413
32491	performance	100660
32491	performance	104213
32491	performance	104770
32491	performance	105220
32491	performance	105636
32491	performance	108782
32491	performance	120955
32491	performance	121640
32491	performance	124152
32491	performance	130428
32491	performance	131982
32491	performance	133844
32491	performance	140637
32491	performance	146610
32491	performance	156267
32491	performance	165046
32491	performance	169868
32491	performance	178398
32753	performance	1033
32753	performance	2224
32753	performance	7368
32753	performance	8270
32753	performance	10594
32753	performance	11500
32753	performance	14553
32753	performance	17391
32753	performance	18261
32753	performance	24252
32753	performance	25122
32753	performance	28853
32753	performance	36024
32753	performance	37585
32753	performance	37666
32753	performance	38776
32753	performance	57828
32753	performance	69797
32753	performance	71927
32753	performance	72286
32753	performance	79629
32753	performance	83079
32753	performance	84197
32753	performance	87149
32753	performance	87720
32753	performance	103943
32753	performance	111636
32753	performance	125890
32753	performance	134113
32753	performance	173152
32793	performance	53646
32793	performance	77349
32793	performance	81726
32793	performance	82676
32793	performance	86269
32793	performance	151442
33031	performance	152711
33031	performance	152712
33031	performance	152713
33031	performance	152714
33031	performance	152715
33031	performance	152716
33031	performance	152717
33031	performance	152718
33031	performance	152719
33031	performance	152720
33031	performance	152721
33031	performance	152722
33031	performance	152724
33031	performance	152725
33031	performance	152726
33031	performance	152727
33031	performance	152728
33082	performance	4441
33082	performance	102721
33082	performance	170335
33140	performance	3643
33140	performance	4820
33140	performance	5676
33140	performance	8743
33140	performance	9708
33140	performance	13095
33140	performance	14638
33140	performance	15917
33140	performance	16298
33140	performance	17005
33140	performance	18813
33140	performance	20755
33140	performance	22734
33140	performance	25359
33140	performance	26366
33140	performance	37746
33140	performance	39846
33140	performance	41274
33140	performance	42634
33140	performance	43320
33140	performance	45548
33140	performance	52684
33140	performance	53794
33140	performance	58499
33140	performance	63077
33140	performance	69606
33140	performance	71104
33140	performance	75096
33140	performance	93153
33140	performance	95774
33140	performance	97746
33140	performance	100005
33140	performance	100537
33140	performance	113284
33140	performance	131263
33140	performance	146292
33140	performance	148436
33140	performance	159955
33140	performance	173972
33143	performance	6589
33143	performance	7204
33143	performance	14535
33143	performance	16120
33143	performance	16825
33143	performance	18742
33143	performance	21127
33143	performance	22337
33143	performance	22753
33143	performance	29149
33143	performance	32712
33143	performance	35249
33143	performance	35294
33143	performance	35997
33143	performance	37542
33143	performance	44111
33143	performance	44234
33143	performance	46031
33143	performance	48615
33143	performance	48761
33143	performance	49411
33143	performance	49469
33143	performance	50007
33143	performance	51246
33143	performance	52443
33143	performance	55114
33143	performance	58454
33143	performance	59101
33143	performance	59124
33143	performance	59237
33143	performance	60229
33143	performance	60917
33143	performance	61204
33143	performance	62260
33143	performance	63298
33143	performance	64702
33143	performance	68728
33143	performance	70304
33143	performance	70572
33143	performance	70636
33143	performance	70642
33143	performance	70794
33143	performance	71150
33143	performance	71798
33143	performance	73564
33143	performance	90772
33143	performance	91993
33143	performance	94191
33143	performance	98630
33143	performance	101740
33143	performance	113462
33143	performance	117879
33143	performance	127600
33143	performance	166293
33143	performance	168588
33143	performance	179049
33143	performance	179373
33143	performance	181443
33534	performance	19093
33534	performance	34868
33534	performance	70439
33542	performance	11287
33542	performance	18532
33542	performance	21863
33542	performance	24936
33542	performance	37376
33542	performance	40053
33542	performance	41060
33542	performance	90496
33542	performance	90498
33542	performance	90503
33542	performance	91643
33542	performance	95682
33542	performance	97969
33542	performance	99157
33542	performance	104152
33542	performance	104188
33542	performance	108965
33542	performance	113508
33542	performance	135563
33542	performance	145321
33542	performance	154630
33542	performance	187391
33542	performance	187809
33562	performance	302
33562	performance	3259
33562	performance	8090
33562	performance	10495
33562	performance	15908
33562	performance	20627
33562	performance	45173
33562	performance	47215
33562	performance	49576
33562	performance	49660
33562	performance	53219
33562	performance	56161
33562	performance	60747
33562	performance	63047
33562	performance	70770
33562	performance	91600
33562	performance	93001
33562	performance	93004
33562	performance	104889
33562	performance	105541
33562	performance	112686
33562	performance	113744
33562	performance	146664
33562	performance	147977
33562	performance	148894
33562	performance	156827
33562	performance	166620
33562	performance	168536
33562	performance	173902
33562	performance	178853
33562	performance	178877
33562	performance	188051
33562	performance	188096
33562	performance	194560
33562	performance	195141
33562	performance	198215
33729	performance	9460
33729	performance	17989
33729	performance	23978
33729	performance	32373
33729	performance	34318
33729	performance	48746
33729	performance	54831
33729	performance	61295
33729	performance	65054
33729	performance	78205
33729	performance	80492
33729	performance	80893
33729	performance	84802
33729	performance	84953
33729	performance	93905
33729	performance	172608
33932	performance	644
33932	performance	31960
33932	performance	118499
33932	performance	124544
33932	performance	128858
33932	performance	128860
33932	performance	128862
33932	performance	129774
33932	performance	143211
34160	performance	4892
34160	performance	5461
34160	performance	5469
34160	performance	11916
34160	performance	22907
34160	performance	28150
34160	performance	31956
34160	performance	39528
34160	performance	68351
34160	performance	128681
34160	performance	143209
34160	performance	160331
34294	performance	10690
34294	performance	10694
34294	performance	40423
34294	performance	48554
34294	performance	58890
34294	performance	128426
34294	performance	135328
34294	performance	147106
34357	performance	9709
34357	performance	9902
34357	performance	13381
34357	performance	16283
34357	performance	17312
34357	performance	19768
34357	performance	20408
34357	performance	22413
34357	performance	26041
34357	performance	26361
34357	performance	28576
34357	performance	37970
34357	performance	38048
34357	performance	38383
34357	performance	39929
34357	performance	45199
34357	performance	46106
34357	performance	46646
34357	performance	48202
34357	performance	51228
34357	performance	52001
34357	performance	53089
34357	performance	54557
34357	performance	56300
34357	performance	56880
34357	performance	56902
34357	performance	57511
34357	performance	58869
34357	performance	59051
34357	performance	59968
34357	performance	60568
34357	performance	61332
34357	performance	62977
34357	performance	63018
34357	performance	64129
34357	performance	64533
34357	performance	67397
34357	performance	69994
34357	performance	74513
34357	performance	93190
34357	performance	95866
34357	performance	96176
34357	performance	96552
34357	performance	98832
34357	performance	100058
34357	performance	101262
34357	performance	101452
34357	performance	102597
34357	performance	102601
34357	performance	102612
34357	performance	103193
34357	performance	104504
34357	performance	105653
34357	performance	106668
34357	performance	108066
34357	performance	115832
34357	performance	116664
34357	performance	118227
34357	performance	121739
34357	performance	131896
34357	performance	132630
34357	performance	132642
34357	performance	132857
34357	performance	134808
34357	performance	143194
34357	performance	147004
34357	performance	173002
34357	performance	174645
34357	performance	176100
34357	performance	178338
34357	performance	178350
34357	performance	178912
34357	performance	197514
34407	performance	1287
34407	performance	76764
34407	performance	78299
34407	performance	78386
34407	performance	79311
34407	performance	79523
34407	performance	80334
34407	performance	80645
34407	performance	81161
34407	performance	81810
34407	performance	83404
34407	performance	84011
34407	performance	84642
34407	performance	84807
34407	performance	86696
34407	performance	86901
34407	performance	87112
34407	performance	88255
34407	performance	88326
34407	performance	88753
34407	performance	89600
34407	performance	89934
34407	performance	91949
34407	performance	95649
34407	performance	97938
34407	performance	98498
34407	performance	98677
34407	performance	98797
34407	performance	105533
34407	performance	135866
34407	performance	155168
34407	performance	175128
34407	performance	178411
34407	performance	184258
34497	performance	4893
34497	performance	5463
34497	performance	5470
34497	performance	6273
34497	performance	7411
34497	performance	8352
34497	performance	18360
34497	performance	20730
34497	performance	24345
34497	performance	26788
34497	performance	28153
34497	performance	31969
34497	performance	35670
34497	performance	36273
34497	performance	39532
34497	performance	47057
34497	performance	49687
34497	performance	56538
34497	performance	56666
34497	performance	59981
34497	performance	67030
34497	performance	68702
34497	performance	72635
34497	performance	99168
34497	performance	100708
34497	performance	113168
34497	performance	119756
34497	performance	143207
34655	performance	44006
34655	performance	47390
34655	performance	59684
34655	performance	69900
34655	performance	77914
34655	performance	80375
34655	performance	81533
34655	performance	83222
34655	performance	85193
34655	performance	96553
34655	performance	100551
34655	performance	101560
34655	performance	113881
34655	performance	125495
34655	performance	127173
34655	performance	148155
34655	performance	159836
34655	performance	160546
34656	performance	1618
34656	performance	2477
34656	performance	13380
34656	performance	16356
34656	performance	46671
34656	performance	47435
34656	performance	47732
34656	performance	51956
34656	performance	64076
34656	performance	64597
34656	performance	69367
34656	performance	73173
34656	performance	77910
34656	performance	80207
34656	performance	80233
34656	performance	81578
34656	performance	83175
34656	performance	83309
34656	performance	85070
34656	performance	86562
34656	performance	91387
34656	performance	101493
34656	performance	102610
34656	performance	103687
34656	performance	104695
34656	performance	105421
34656	performance	106669
34656	performance	111438
34656	performance	113717
34656	performance	113719
34656	performance	114252
34656	performance	124859
34656	performance	126175
34656	performance	127174
34656	performance	129304
34656	performance	130055
34656	performance	131553
34656	performance	132906
34656	performance	134954
34656	performance	159527
34656	performance	159610
34656	performance	159940
34656	performance	160024
34656	performance	160062
34656	performance	160348
34656	performance	176024
34656	performance	178479
34656	performance	182152
34656	performance	198201
34874	performance	1456
34874	performance	1458
34874	performance	14080
34874	performance	17035
34874	performance	32748
34973	performance	24532
34973	performance	28143
34973	performance	32685
34973	performance	34304
34973	performance	35745
34973	performance	36048
34973	performance	47990
34973	performance	58646
34973	performance	91577
34973	performance	94443
34973	performance	111131
34973	performance	117258
34973	performance	131785
34973	performance	149443
34973	performance	154433
34973	performance	177910
34973	performance	178640
34973	performance	181065
35028	performance	1160
35028	performance	2596
35028	performance	9713
35028	performance	18804
35028	performance	20750
35028	performance	21328
35028	performance	23698
35028	performance	26047
35028	performance	39851
35028	performance	41278
35028	performance	48094
35028	performance	54029
35028	performance	58143
35028	performance	66061
35028	performance	72010
35028	performance	82564
35028	performance	85941
35028	performance	100963
35028	performance	113496
35028	performance	131257
35093	performance	641
35093	performance	3594
35093	performance	4888
35093	performance	5459
35093	performance	5465
35093	performance	7409
35093	performance	7855
35093	performance	8349
35093	performance	8848
35093	performance	11914
35093	performance	18357
35093	performance	20725
35093	performance	22904
35093	performance	24341
35093	performance	26786
35093	performance	28149
35093	performance	31958
35093	performance	33941
35093	performance	35667
35093	performance	36268
35093	performance	39526
35093	performance	119757
35093	performance	126591
35093	performance	126627
35093	performance	143206
35093	performance	178313
35096	performance	5460
35096	performance	5466
35096	performance	11926
35096	performance	33949
35096	performance	118154
35202	performance	4239
35202	performance	6761
35202	performance	7279
35202	performance	12698
35202	performance	14629
35202	performance	18802
35202	performance	21733
35202	performance	23691
35202	performance	28574
35202	performance	39650
35202	performance	39848
35202	performance	45040
35202	performance	49795
35202	performance	52446
35202	performance	53094
35202	performance	55889
35202	performance	57299
35202	performance	59560
35202	performance	59630
35202	performance	59831
35202	performance	60075
35202	performance	61769
35202	performance	62224
35202	performance	62718
35202	performance	63562
35202	performance	65658
35202	performance	65807
35202	performance	68551
35202	performance	68905
35202	performance	69563
35202	performance	70589
35202	performance	71329
35202	performance	78180
35202	performance	78517
35202	performance	78746
35202	performance	79744
35202	performance	84497
35202	performance	86231
35202	performance	86844
35202	performance	100893
35202	performance	101798
35202	performance	102469
35202	performance	104487
35202	performance	104490
35202	performance	104501
35202	performance	106720
35202	performance	106724
35202	performance	106728
35202	performance	107111
35202	performance	108062
35202	performance	110417
35202	performance	113694
35202	performance	113716
35202	performance	113718
35202	performance	113720
35202	performance	114358
35202	performance	114359
35202	performance	118192
35202	performance	129957
35202	performance	132629
35202	performance	140221
35202	performance	146193
35202	performance	146853
35202	performance	160025
35202	performance	160218
35202	performance	160269
35202	performance	160322
35202	performance	160891
35202	performance	177692
35202	performance	178913
35203	performance	250
35203	performance	1142
35203	performance	6738
35203	performance	6807
35203	performance	8144
35203	performance	8505
35203	performance	8729
35203	performance	9711
35203	performance	11298
35203	performance	13842
35203	performance	14610
35203	performance	16284
35203	performance	17072
35203	performance	22273
35203	performance	22728
35203	performance	26057
35203	performance	28577
35203	performance	37748
35203	performance	76165
35203	performance	76345
35203	performance	76484
35203	performance	77298
35203	performance	77498
35203	performance	77537
35203	performance	78391
35203	performance	78860
35203	performance	79020
35203	performance	79251
35203	performance	79899
35203	performance	80914
35203	performance	81262
35203	performance	81937
35203	performance	82017
35203	performance	84331
35203	performance	85134
35203	performance	86046
35203	performance	86090
35203	performance	86960
35203	performance	87573
35203	performance	87701
35203	performance	88576
35203	performance	90035
35203	performance	98872
35203	performance	106205
35203	performance	106418
35203	performance	106431
35203	performance	106610
35203	performance	109160
35203	performance	110649
35203	performance	112298
35203	performance	112505
35203	performance	112567
35203	performance	113497
35203	performance	115099
35203	performance	115376
35203	performance	132641
35203	performance	133711
35203	performance	139757
35203	performance	139783
35203	performance	146923
35203	performance	148154
35203	performance	156004
35203	performance	160026
35203	performance	160892
35203	performance	172780
35203	performance	178339
35203	performance	182153
35203	performance	188174
35203	performance	194968
35203	performance	198202
35239	performance	3154
35239	performance	4094
35239	performance	8635
35239	performance	27797
35239	performance	30985
35239	performance	33459
35239	performance	44163
35239	performance	44851
35239	performance	44947
35239	performance	48905
35239	performance	49082
35239	performance	49467
35239	performance	50154
35239	performance	50811
35239	performance	52593
35239	performance	61531
35239	performance	63958
35239	performance	64386
35239	performance	64866
35239	performance	77500
35239	performance	79726
35239	performance	82786
35239	performance	83599
35239	performance	85820
35239	performance	86186
35239	performance	86510
35239	performance	88313
35239	performance	97562
35239	performance	100723
35239	performance	102280
35239	performance	111586
35239	performance	123644
35239	performance	125630
35239	performance	126090
35239	performance	127097
35239	performance	128419
35239	performance	144976
35239	performance	161069
35239	performance	164948
35239	performance	165004
35239	performance	180536
35239	performance	189088
35586	performance	4901
35586	performance	7863
35586	performance	8353
35586	performance	11919
35586	performance	20737
35586	performance	26795
35586	performance	27912
35586	performance	27926
35586	performance	31964
35586	performance	33946
35586	performance	91789
35586	performance	91790
35586	performance	91791
35586	performance	91792
35586	performance	91795
35586	performance	91797
35586	performance	91799
35586	performance	94204
35586	performance	135782
35586	performance	143205
35595	performance	3532
35595	performance	6605
35595	performance	7943
35595	performance	10103
35595	performance	11585
35595	performance	13259
35595	performance	16093
35595	performance	20922
35595	performance	24096
35595	performance	24301
35595	performance	24506
35595	performance	25109
35595	performance	25123
35595	performance	25459
35595	performance	26222
35595	performance	28016
35595	performance	39789
35595	performance	45109
35595	performance	51797
35595	performance	69060
35595	performance	71629
35595	performance	81713
35595	performance	84520
35595	performance	87620
35595	performance	87661
35595	performance	94616
35595	performance	95823
35595	performance	97975
35595	performance	103647
35595	performance	112169
35595	performance	120132
35595	performance	131776
35595	performance	134723
35595	performance	158051
35595	performance	168764
35595	performance	184925
35616	performance	3439
35616	performance	8730
35616	performance	8863
35616	performance	42635
35616	performance	76509
35616	performance	77032
35616	performance	77616
35616	performance	79561
35616	performance	82190
35616	performance	89122
35616	performance	95658
35616	performance	102261
35616	performance	113854
35616	performance	114360
35616	performance	120453
35616	performance	122351
35616	performance	123449
35616	performance	124858
35616	performance	159216
35616	performance	159941
35616	performance	160270
35616	performance	177694
35688	performance	46419
35688	performance	79151
35936	performance	15557
35936	performance	21111
35936	performance	22754
35936	performance	38308
35936	performance	38429
35936	performance	45084
35936	performance	56975
35936	performance	64042
35936	performance	114566
35936	performance	118981
36188	performance	12447
36188	performance	21857
36188	performance	32133
36188	performance	46707
36188	performance	63191
36188	performance	63362
36188	performance	63960
36188	performance	64070
36188	performance	77081
36188	performance	77565
36188	performance	84620
36188	performance	88939
36188	performance	101230
36188	performance	180535
36306	performance	6291
36306	performance	21412
36306	performance	30486
36306	performance	56552
36306	performance	58384
36306	performance	73558
36306	performance	74052
36306	performance	91971
36306	performance	105737
36306	performance	111455
36306	performance	134486
36306	performance	177936
36329	performance	7804
36329	performance	26831
36329	performance	27404
36329	performance	39076
36329	performance	62966
36329	performance	67758
36329	performance	93761
36329	performance	95563
36329	performance	104391
36329	performance	105738
36329	performance	113859
36329	performance	131609
36329	performance	166888
36329	performance	175338
36373	performance	23445
36373	performance	51224
36373	performance	92437
36373	performance	110957
36373	performance	178978
36373	performance	198501
36466	performance	1252
36466	performance	3193
36466	performance	14375
36466	performance	52226
36466	performance	61535
36466	performance	99266
36466	performance	103469
36466	performance	132179
36466	performance	147731
36466	performance	192648
36482	performance	55472
36799	performance	15103
36799	performance	32012
36799	performance	35164
36799	performance	36255
36799	performance	44001
36799	performance	58045
36799	performance	65532
36799	performance	108972
36799	performance	128176
36799	performance	147621
36799	performance	161012
36799	performance	161294
36969	performance	48046
36969	performance	52854
36969	performance	86908
36969	performance	87385
36969	performance	87680
36969	performance	93436
36969	performance	102221
36969	performance	102607
36969	performance	112769
36969	performance	118233
36969	performance	178340
36969	performance	198357
37055	performance	4003
37055	performance	8124
37055	performance	8853
37055	performance	9903
37055	performance	14634
37055	performance	16384
37055	performance	17063
37055	performance	20224
37055	performance	20749
37055	performance	21735
37055	performance	22412
37055	performance	25187
37055	performance	28596
37055	performance	46903
37055	performance	58799
37055	performance	61386
37055	performance	61740
37055	performance	63583
37055	performance	65031
37055	performance	68955
37055	performance	70274
37055	performance	71579
37055	performance	74150
37055	performance	74383
37055	performance	76312
37055	performance	77722
37055	performance	79820
37055	performance	80585
37055	performance	82479
37055	performance	82763
37055	performance	84146
37055	performance	89198
37055	performance	104493
37055	performance	106328
37055	performance	123447
37055	performance	130867
37055	performance	139537
37055	performance	139782
37055	performance	169078
37055	performance	189485
37594	performance	11451
37594	performance	15305
37594	performance	18461
37594	performance	19378
37594	performance	25880
37594	performance	54490
37594	performance	60443
37594	performance	61139
37594	performance	62102
37594	performance	68887
37594	performance	72220
37594	performance	78894
37594	performance	79618
37594	performance	80092
37594	performance	87346
37594	performance	87977
37594	performance	115159
37594	performance	146089
37594	performance	160844
527	performance	78081
527	performance	81992
527	performance	85091
527	performance	87006
527	performance	87213
527	performance	87547
527	performance	88966
527	performance	108265
527	performance	173084
37687	performance	21034
37687	performance	37749
37687	performance	43139
37687	performance	45932
37687	performance	50506
37687	performance	60102
37687	performance	65491
37687	performance	67062
37687	performance	74412
37687	performance	76400
37687	performance	84050
37687	performance	86554
37687	performance	97402
37687	performance	97744
37687	performance	105222
37687	performance	112494
37687	performance	113105
37687	performance	121231
37687	performance	130823
37687	performance	135189
37687	performance	146899
37687	performance	148434
37687	performance	159327
37687	performance	159565
37715	performance	54803
37715	performance	67060
37715	performance	79858
37715	performance	82809
37715	performance	86372
37715	performance	91149
37715	performance	118019
37715	performance	120584
37715	performance	140635
37715	performance	156765
37715	performance	156942
37715	performance	156960
37715	performance	180335
38081	performance	1498
38081	performance	6557
38081	performance	10063
38081	performance	53524
38081	performance	66307
38081	performance	88126
38081	performance	91506
38081	performance	110103
38081	performance	145616
38081	performance	159013
38110	performance	8128
38110	performance	44611
38110	performance	48153
38110	performance	49064
38110	performance	60331
38110	performance	61534
38110	performance	76385
38110	performance	80117
38110	performance	81633
38110	performance	84036
38110	performance	88053
38110	performance	103685
38110	performance	122235
38110	performance	129451
38110	performance	160630
38110	performance	176025
38110	performance	197976
38446	performance	4977
38446	performance	5527
38446	performance	16747
38446	performance	47419
38446	performance	82290
38446	performance	100858
38446	performance	118823
38446	performance	121234
38446	performance	133529
38446	performance	157750
38446	performance	172512
38458	performance	4476
38458	performance	11591
38458	performance	28458
38458	performance	33550
38458	performance	46318
38458	performance	48148
38458	performance	60476
38458	performance	62305
38458	performance	72519
38458	performance	98965
38458	performance	117649
38458	performance	121922
38458	performance	123712
38458	performance	124825
38458	performance	124930
38458	performance	125115
38458	performance	125884
38458	performance	141522
38458	performance	142192
38458	performance	178309
585	performance	19634
585	performance	28487
585	performance	128186
585	performance	128338
585	performance	142575
589	performance	53891
589	performance	79194
589	performance	88017
589	performance	89572
589	performance	180972
38848	performance	5047
38848	performance	12169
38848	performance	13796
38848	performance	19016
38848	performance	19171
38848	performance	21017
38848	performance	24024
38848	performance	26319
38848	performance	27522
38848	performance	27989
38848	performance	28144
38848	performance	75092
38848	performance	91576
38848	performance	94212
38848	performance	96396
38848	performance	98038
38848	performance	98578
38848	performance	98671
38848	performance	98841
38848	performance	98847
38848	performance	99248
38848	performance	99252
38848	performance	99254
38848	performance	106777
38848	performance	112346
38848	performance	113519
38848	performance	187413
38898	performance	313
38898	performance	1136
38898	performance	8854
38898	performance	14608
38898	performance	14671
38898	performance	25176
38898	performance	26054
38898	performance	28465
38898	performance	40032
38898	performance	47752
38898	performance	48691
38898	performance	51927
38898	performance	63160
38898	performance	64200
38898	performance	64966
38898	performance	71397
38898	performance	74504
38898	performance	76990
38898	performance	90153
38898	performance	96787
38898	performance	102471
38898	performance	112301
38898	performance	112694
38898	performance	126342
38898	performance	129718
38898	performance	147012
38898	performance	169086
38898	performance	170903
38898	performance	171042
38898	performance	172839
39031	performance	163040
39854	performance	316
39854	performance	8135
39854	performance	8150
39854	performance	8869
39854	performance	9137
39854	performance	11137
39854	performance	14640
39854	performance	15989
39854	performance	26061
39854	performance	79039
39854	performance	82048
39854	performance	83192
39854	performance	83318
39854	performance	83609
39854	performance	85345
39854	performance	85359
39854	performance	85813
39854	performance	87105
39854	performance	88393
39854	performance	89349
39854	performance	89389
39854	performance	100965
39854	performance	139920
39854	performance	146085
39854	performance	150157
39854	performance	154965
39854	performance	167420
39854	performance	178970
39854	performance	187414
39854	performance	198205
728	performance	1003
728	performance	97238
728	performance	98073
728	performance	98110
728	performance	118978
728	performance	136179
728	performance	149070
728	performance	197665
40417	performance	26930
40417	performance	30693
40417	performance	36438
40417	performance	63386
40417	performance	68867
40417	performance	106892
40417	performance	148298
40417	performance	148311
40417	performance	150614
40417	performance	155980
40417	performance	189190
40768	performance	7472
40768	performance	13094
40768	performance	15622
40768	performance	37760
40768	performance	44499
40768	performance	45294
40768	performance	45978
40768	performance	47154
40768	performance	56216
40768	performance	57134
40768	performance	57453
40768	performance	60317
40768	performance	62073
40768	performance	64678
40768	performance	71795
40768	performance	71969
40768	performance	73334
40768	performance	77389
40768	performance	81981
40768	performance	82128
40768	performance	86261
40768	performance	89209
40768	performance	96826
40768	performance	101449
40768	performance	104740
40768	performance	105355
40768	performance	110795
40768	performance	112500
40768	performance	118515
40768	performance	120866
40768	performance	121022
40768	performance	121978
40768	performance	126131
40768	performance	126710
40768	performance	131790
40768	performance	132513
40768	performance	159234
40768	performance	160833
40768	performance	160973
40768	performance	166849
